Precinct,Violation,Law,CY2007,CY2008,CY2009,CY2010,CY2011,CY2012,CY2013,CY2014,CY2015,CY2016,2017 YTD 03-31
22,NOISE (HORN/ALARM),Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,NOISE (UNREASONABLE),Administrative Code,0,1,0,3,9,0,0,0,0,0,0
22,NON PAYMENT OF FARE (BUS),Transit Regs,0,0,0,0,0,0,0,0,0,0,0
22,NON PAYMENT OF FARE (OTHER),Transit Regs,0,0,0,0,0,0,0,0,0,0,0
22,OBSTRUCTED VIEW,VTL,0,0,0,0,0,0,0,0,0,0,0
22,OBSTRUCTED VIEW OF PREMISE,ABC,0,0,0,0,0,0,0,0,0,0,0
22,OBSTRUCTING DRIVEWAY,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
22,OBSTRUCTING TRAFFIC,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
22,OFFENSIVE EXHIBITION,Penal Law,0,0,0,0,0,0,0,0,0,0,0
22,ONE WAY STREET,VTL,0,0,1,3,1,0,0,0,0,0,0
22,OPEN FIRE,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,OPEN HYDRANT,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,OTHER ADMINISTRATIVE CODE,Administrative Code,15,0,11,255,101,174,217,169,312,411,42
22,OTHER AGRICULTURE & MARKETS LAW,Agriculture & Markets Law,0,0,0,0,0,0,0,0,0,0,0
22,OTHER ALCOHOL BEVERAGE CONTROL LAWS,ABC,0,0,0,0,0,0,0,0,0,0,0
22,OTHER ARTS AND CULTURAL AFFAIRS,ACA,0,0,0,0,0,0,0,0,0,0,0
22,OTHER BUSINESS LAW,General Business Law,0,0,0,0,0,0,0,0,0,0,0
22,OTHER ENVIRONMENTAL CONSERVATION LAW,Environmental Conservation Law,0,0,0,0,0,0,0,0,2,0,0
22,OTHER HEALTH CODE,Health Code,1,0,0,0,0,0,0,0,27,0,0
22,OTHER MULTIPLE DWELLING,Multiple Dwelling,0,0,0,0,0,0,0,0,0,0,0
22,OTHER NAVIGATION LAW,Navigation Law,0,0,0,0,0,0,0,0,0,0,0
22,OTHER NEW YORK STATE EDUCATION LAW,Education Law (NYS),0,0,0,0,0,0,0,0,2,0,0
22,OTHER NYS TRANSPORTATION,NYS Transportation,0,0,0,0,0,1,0,0,0,0,0
22,OTHER NYS WORK COMPENSATION,NYS Workers Comp,0,0,0,0,0,0,0,0,0,0,0
22,OTHER PARK REGULATIONS,Park Regs,883,377,536,377,202,170,170,72,294,143,6
22,OTHER PENAL LAW,Penal Law,9,0,1,0,2,4,4,1,6,2,0
22,OTHER SANITARY CODE,Sanitary Code (NYS),0,0,0,0,0,0,0,0,0,0,0
22,OTHER TAX LAW,Tax Law,0,0,0,0,0,0,0,0,0,0,0
22,OTHER TAXI LIMOUSINE COMMISSION,TLC,5,0,0,0,0,0,0,0,0,2,0
22,OTHER TRAFFIC REGULATIONS,Traffic Regs,0,0,0,0,5,5,4,2,1,0,0
22,OTHER TRANSIT REGULATIONS,Transit Regs,0,0,0,0,0,0,0,0,0,0,0
22,OTHER VEHICLE TRAFFIC LAW,VTL,1,2,0,4,1,1,10,4,2,3,0
22,OVERWEIGHT (VEHICLE),VTL,0,0,0,0,0,0,0,0,0,0,0
22,PANHANDLING,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,PARK ON SIDEWALK,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
22,PARK REGULATIONS(LITTERING/POLLUTING/DUMPING/UNATTENDED PROPERTY),Park Regs,332,416,340,366,457,880,774,594,589,842,135
22,PARKING A VEHICLE EXCEEDING 12 INCHES FROM CURB,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
22,PASSING ON LEFT,VTL,0,0,0,0,0,0,0,0,0,0,0
22,PASSING ON RIGHT,VTL,0,0,0,0,0,0,0,0,0,0,0
22,PAVEMENT MARKING (DISOBEY),VTL,0,0,1,0,0,1,0,0,0,0,0
22,PICK UP FROM BUS STOP,Tax Law,0,0,0,0,0,0,0,0,0,0,0
22,PICK UP HAIL IN BUS STOP,Administrative Code,0,1,0,0,0,0,0,0,0,0,0
22,PICK-UP FARE IN BUS STOP,VTL,0,0,0,0,0,0,0,0,0,0,0
22,POLICE RADIO OR EQUIPMENT,TLC,0,0,0,0,0,0,0,0,0,0,0
22,POSSESSION OF KNIFE,Administrative Code,0,0,0,0,0,0,0,0,1,1,0
22,POSSESSION OF MACE,Administrative Code,0,0,0,2,0,1,0,0,0,0,0
22,PRACTICE OF BARBERING WITHOUT A LICENSE,General Business Law,0,0,0,0,0,0,0,0,0,0,0
22,PROMOTING EXPOSURE,Penal Law,0,0,0,0,0,0,0,0,0,0,0
22,RECKLESS DRIVING,VTL,14,31,26,18,43,78,38,28,9,23,3
22,RED LIGHT (DISOBEY),VTL,0,0,0,3,0,1,2,0,0,0,0
22,REGISTRATION STICKER MISSING/EXPIRED,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
22,REVOKED REGISTRATION,VTL,0,0,0,0,0,0,0,0,0,0,0
22,RIDING IN OTHER THAN PASSENGER COMPARTMENT,VTL,0,0,0,0,0,0,0,0,0,0,0
22,RIFLE- SHOTGUN- AMMO SALE OR PURCHASE,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,SAFETY BELT (ADULT),VTL,0,0,0,0,0,0,0,0,0,0,0
22,SAFETY BELT (CHILD),VTL,0,0,0,0,0,0,0,0,0,0,0
22,SAFETY BELT (NO CHILD SEAT),VTL,0,0,0,0,0,0,0,0,0,0,0
22,SAFETY ZONE,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
22,SAFETY ZONE DIRECTION,VTL,0,0,0,0,0,0,0,0,0,0,0
22,SALE OF ALCOHOL TO A MINOR,ABC,0,0,0,0,0,0,0,0,0,0,0
22,SALE/PURCHASE/USE OF ALCOHOL BY MINOR,ABC,0,1,0,0,0,1,0,0,0,0,0
22,SCHOOL BUS- PASSING STOPPED,VTL,0,0,0,0,0,0,0,0,0,0,0
22,SEX IN PARK,Park Regs,4,4,15,4,22,20,21,30,11,6,0
22,SMOKING,Education Law (NYS),0,0,0,0,0,0,0,0,0,0,0
22,SMOKING IN ELEVATOR,Health Code,0,0,0,0,0,0,0,0,62,0,0
22,SMOKING IN TRAIN STATION,Transit Regs,0,0,0,0,0,0,0,0,0,0,0
22,SOUND REPRODUCTION DEVICE-NO PERMIT,Administrative Code,0,0,0,0,1,0,1,1,1,0,0
22,SPEEDING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
22,SPITTING IN PUBLIC,Health Code,3,1,0,2,1,2,1,0,1,2,0
22,STOP SIGN,VTL,0,0,0,0,0,0,0,0,0,0,0
22,STORAGE 24HR COMMERICAL VEHICLES,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
22,TAKE OFFS AND LANDING,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,TAXI-NO METER,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,TICKET SPECULATION,ACA,0,1,0,0,0,0,0,0,0,0,0
22,TOW TRUCK VIOLATIONS (OTHER),Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,TOW:PD RADIO/SCANNER-TOW TRUCK/ON PERSON,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,TOW:SOLICITING TOW AT SCENE OF ACCIDENT,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,TOW:UNAUTHORIZED REMOVAL OF VEHICLE,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,TRESPASS,Penal Law,5,8,0,5,0,3,0,8,0,1,0
22,TRUANCY,Education Law (NYS),0,3,3,1,0,0,0,0,0,0,0
22,U-TURN,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
22,UNATTENDED VEHICLE (ENGINE RUNNING),VTL,0,0,0,0,0,0,0,0,0,0,0
22,UNAUTHORIZED COLOR (TAXI YELLOW),Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,UNAUTHORIZED POSTING,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,UNAUTHORIZED RADIO,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,UNAUTHORIZED SIGNS (TAXI- CAR SERVICE),Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,UNAUTHORIZED TAXI FOR HIRE,TLC,0,0,0,0,0,0,0,0,0,0,0
22,UNAUTHORIZED USE OF POLICE INSIGNIA,VTL,0,0,0,0,0,0,0,0,0,0,0
22,UNDERAGE DRINKING,ABC,0,5,0,0,3,0,0,0,2,0,0
22,UNINSPECTED VEHICLE,VTL,0,0,0,0,0,0,0,0,2,0,0
22,UNINSURED VEHICLE,VTL,3,6,89,59,26,19,12,2,0,0,0
22,UNINSURED VEHICLES FOR HIRE,VTL,1,1,0,1,0,1,0,0,0,0,0
22,UNLAWFUL PREVENTION OF PUBLIC ACCESS TO RECORDS,Penal Law,0,0,0,0,0,0,0,0,0,0,0
22,UNLAWFULLY POSTING ADVERTISEMENTS,Penal Law,0,0,0,0,0,0,0,3,0,0,0
22,UNLICENSED CABARET,ABC,0,0,0,0,0,0,0,0,0,0,0
22,UNLICENSED OPERATOR,VTL,1,1,1,1,2,0,1,1,0,0,0
22,UNLICENSED SALE OF ALCOHOL,ABC,0,0,0,0,0,0,0,0,1,0,0
22,UNLICENSED VEHICLE FOR HIRE,Administrative Code,0,4,3,5,3,2,3,0,2,0,0
22,UNREASONABLE  SPEED,VTL,0,0,0,0,0,0,0,0,0,0,0
22,UNREGISTERED VEHICLE,VTL,1,0,0,0,0,0,1,0,0,1,1
22,UNSAFE LANE CHANGE,VTL,0,0,0,0,0,0,0,0,0,0,0
22,UNSAFELY BACKING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
22,URINATE/DEFICATE IN PARK,Park Regs,61,34,34,56,30,32,23,32,6,4,1
22,URINATING IN PUBLIC,Administrative Code,6,4,11,20,11,11,32,46,42,42,3
22,,Health Code,9,6,3,13,6,12,2,0,2,1,0
22,VEHICLE IN PARK,Park Regs,289,360,421,463,623,529,522,460,263,212,64
22,VENDING ON PARKING METER,Administrative Code,0,0,0,0,0,0,0,0,3,0,0
22,VENDING: NO TAX STAMP,Administrative Code,2,2,0,0,0,0,0,0,0,0,0
22,VENDOR: (OTHER),Administrative Code,0,0,0,1,0,16,3,5,5,2,0
22,VENDOR: BEYOND MARKET SPACE,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
22,VENDOR: DISPLAY MERCHANDISE ON SIDEWALK,Administrative Code,6,0,0,0,0,0,0,0,2,0,0
22,VENDOR: FAIL TO DISPLAY PERMIT,Administrative Code,0,0,4,0,0,0,2,9,0,3,0
22,VENDOR: FAIL TO DISPLAY PRICES,Administrative Code,0,0,0,0,0,0,0,0,0,4,0
22,VENDOR: OVERSIZE TABLE,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
22,VENDOR: UNLICENSED,Administrative Code,15,1,3,3,7,1,12,38,7,7,0
22,VENDOR:RESTRICTIONS ON PLACMENT VEHICLE/PUSHCARTS,Administrative Code,0,0,0,0,0,0,0,0,3,0,0
22,VIOLATE LEARNERS PERMIT,VTL,0,0,0,0,0,0,0,0,0,0,0
22,VIOLATE RESTRICTED USE LICENSE,VTL,0,0,0,0,0,0,0,0,0,0,0
22,WINDSHIELD WASHERS,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
22,WRONG WAY,Traffic Regs,0,0,0,0,0,0,0,1,0,0,0
22,Total(Violation),,4342,5231,5557,5213,5655,6271,6621,5186,4753,5677,1033
23,ACCEPT ON HAIL,Administrative Code,73,35,107,132,136,36,23,11,16,18,0
23,AFTER HOURS CONSUMPTION,ABC,0,0,1,0,0,0,0,0,0,0,0
23,AGGRAVATED UNLICENSED OPERATOR,VTL,0,0,0,1,1,0,0,0,0,0,0
23,ANGLE PARKING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,BARE HAND CONTACT (FOOD),Health Code,0,0,3,1,1,0,1,0,0,2,0
23,BICYCLE (OTHER),VTL,0,3,0,0,0,1,0,0,0,0,0
23,BICYCLE INFRACTION (COMMERCIAL),Administrative Code,6,5,2,5,3,4,15,1,1,1,0
23,BICYCLE NO BELL,VTL,0,0,0,0,0,0,0,0,0,0,0
23,BICYCLE NO BRAKES,VTL,0,0,0,0,0,0,0,0,0,0,0
23,BICYCLE NO LIGHTS,VTL,0,0,0,0,0,0,0,0,0,0,0
23,BICYCLE NO REFLECTOR VEST,VTL,0,0,0,0,0,0,0,0,0,0,0
23,BICYCLE NO SAFETY HELMET,VTL,0,0,0,0,0,0,0,1,0,0,0
23,BICYCLE ON SIDEWALK,Administrative Code,874,1090,667,918,356,637,226,22,22,7,0
23,BIKE IN PARK,Park Regs,3,0,3,0,0,2,1,2,0,1,0
23,BOX CUTTER,Administrative Code,27,18,8,11,4,6,2,0,2,1,0
23,BROKEN WINDSHIELD,VTL,0,0,0,0,0,0,0,0,0,0,0
23,COMMERCIAL VEHICLE PARKED OVERNIGHT,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,COMMERCIAL VEHICLES NO NAME OR ADDRESS DISPLAYED,Administrative Code,10,4,12,10,3,1,0,0,4,5,0
23,CONSUMPTION OF ALCOHOL,Administrative Code,3637,4365,3599,4591,3118,2166,2130,2263,1836,1606,172
23,CONSUMPTION OF ALCOHOL IN PARK,Park Regs,29,12,15,2,2,3,5,6,4,1,0
23,CONSUMPTION OF ALCOHOL IN VEHICLE,VTL,2,0,0,1,0,0,0,3,2,0,0
23,CROSSED DOUBLE YELLOW TO PASS,VTL,0,0,0,0,0,0,0,0,0,0,0
23,CROSSWALK,Traffic Regs,4,1,0,3,5,0,0,0,0,0,0
23,CRUISING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,CRUISING PROHIBITED - MEDALLION,Administrative Code,41,15,17,43,9,5,7,1,0,5,1
23,DEFECTIVE BREAKLIGHT,VTL,0,0,0,1,0,0,0,0,0,0,0
23,DEFECTIVE HEADLIGHT,VTL,0,0,0,0,0,0,0,0,0,0,0
23,DEFECTIVE REFLECTOR,VTL,0,0,0,0,0,0,0,0,0,0,0
23,DISOBEY TRANSIT SIGN,Transit Regs,0,0,0,0,0,0,0,0,0,0,0
23,DISORDERLY CONDUCT,Penal Law,3536,3303,2568,3520,2105,1526,1132,779,404,318,41
23,DISORDERLY PERSON IN PARK,Park Regs,20,20,2,5,0,2,0,1,0,1,0
23,DISORDERLY PREMISE LICENSED TO SELL ALCOHOL,ABC,4,1,0,1,1,6,6,3,0,1,0
23,DOG IN PARK,Park Regs,2,2,2,0,4,0,0,1,1,3,0
23,DOG: FAILURE TO REMOVE CANINE WASTE,Health Code,24,23,21,23,19,15,29,40,36,18,4
23,DOG: NO VACCINATION,Health Code,11,2,0,36,0,0,0,0,0,0,0
23,DOG: UNLEASHED,Health Code,101,124,175,138,82,99,87,81,87,141,7
23,DOG: UNLICENSED,Health Code,41,61,95,115,23,7,6,3,6,1,1
23,DOING BUS WITH OTHER NAME,General Business Law,0,0,0,0,0,0,0,0,0,0,0
23,DOUBLE PARKING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,DRIVE ON SIDEWALK,VTL,0,0,0,0,1,0,0,0,0,0,0
23,DRIVE THRU BARRIER,VTL,0,0,0,0,0,0,0,0,0,0,0
23,DUMPING,Administrative Code,5,2,0,0,0,0,0,1,0,0,0
23,EXCAVATION (VEHICLE OBSTRUCTING TRAFFIC),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,EXPOSURE OF PERSON,Penal Law,94,84,45,31,26,20,13,5,2,3,0
23,FAIL TO COMPLY WITH ORDER,VTL,4,2,0,3,3,1,0,0,0,0,0
23,FAIL TO COMPLY WITH TAXI LIMOUSINE COMMISSION REGULATIONS,Administrative Code,104,36,60,54,68,36,18,1,0,5,1
23,FAIL TO SECURE WORKERS COMPENSATION INSURANCE,NYS Workers Comp,0,0,0,0,0,0,0,0,0,0,0
23,FAIL TO YIELD AT LEFT TURN,VTL,0,0,0,0,0,0,0,0,0,0,0
23,FAIL TO YIELD FOR EMERGENCY VEHICLE,VTL,1,2,2,0,0,1,1,0,0,1,0
23,FAILED TO DISPLAY BARBER LICENSE,General Business Law,0,0,0,0,0,2,0,0,1,0,0
23,FAILURE TO COMPLY WITH SIGN,Park Regs,221,296,217,179,122,193,182,331,283,64,3
23,FAILURE TO SURRENDER LICENSE OR REGISTRATION,VTL,1,2,6,2,0,1,0,1,0,0,0
23,FAILURE TO YIELD AT INTERSECTION,VTL,1,0,0,0,0,0,0,0,0,0,0
23,FAILURE TO YIELD TO PEDESTRIAN IN CROSSWALK,Traffic Regs,1,0,4,1,0,0,0,1,0,1,0
23,FEDERAL MOTOR VEHICLE SAFETY REGULATIONS,NYS Transportation,4,1,1,3,7,0,5,13,12,8,0
23,FIRE HYDRANT,Traffic Regs,0,1,0,1,0,0,0,0,0,0,0
23,FIRE WITHOUT PERMIT,Park Regs,1,0,5,3,0,2,0,1,0,0,0
23,FIREWORKS,Administrative Code,5,1,3,3,9,5,0,0,0,3,0
23,FIREWORKS- POSSESS/USE,Penal Law,5,1,0,7,4,1,13,6,4,1,0
23,FOLLOWING TOO CLOSELY,VTL,0,0,0,0,0,0,0,0,0,0,0
23,FOOD PROTECTION/STORAGE/TRANSPORTATION,Sanitary Code (NYS),0,0,0,0,0,0,0,0,0,0,0
23,FOR SALE SIGN DISPLAYED,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,GRAFFITI,Administrative Code,1,0,1,0,0,0,1,3,0,0,0
23,HARASSMENT 2,Penal Law,24,15,15,4,10,2,3,2,1,2,0
23,HAZING 2,Penal Law,0,0,0,0,0,0,0,0,0,0,0
23,HIGHWAY USE TAX (NEW YORK STATE),Tax Law,2,0,0,2,0,0,0,0,0,0,0
23,IDLING OF VEHICLE,Administrative Code,1,3,7,11,3,0,3,6,12,4,2
23,ILLEGAL BOTTLE CLUB,ABC,0,0,0,0,0,1,1,0,0,0,0
23,IMITATION PISTOL/AIR RIFLE- POSSESSION OF,Administrative Code,0,0,2,0,0,0,1,1,0,0,0
23,IMPROPER DISPLAY REG. STKR.,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,IMPROPER ENTRANCE/EXIT,Transit Regs,0,0,0,0,0,0,0,0,0,1,0
23,IMPROPER PLATES,VTL,2,1,6,2,0,0,0,0,0,0,0
23,IMPROPER REGISTRATION,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,IMPROPER STICKER,VTL,0,0,0,0,0,0,0,0,0,0,0
23,IMPROPER TURN,VTL,0,0,0,0,0,0,0,0,0,0,0
23,IN PUBLIC UNDER DRUGS,Penal Law,0,0,0,2,0,0,0,0,0,0,0
23,INADEQUATE MOTOR VEHICLE EQUIPMENT,VTL,2,1,10,58,3,2,8,2,0,0,1
23,INDETERMINABLE,Indeterminable,948,23,62,34,49,13,9,24,7,4,0
23,INSPECTION STICKER (MISSING/EXPIRED),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,INSPECTION STICKER (MUTILATED/COUNTERFEIT),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,INSURANCE STAMP EXPIRED,Administrative Code,5,0,6,8,4,2,0,2,0,2,0
23,INTERSECTION,Traffic Regs,1,0,0,0,0,0,0,0,0,0,0
23,INVALID PROOF OF INSURANCE,VTL,0,0,14,3,1,1,0,2,1,3,1
23,JAYWALKING,Traffic Regs,11,8,3,10,4,10,5,9,11,5,1
23,KEY IN IGNITION,Administrative Code,0,1,2,0,2,0,4,3,29,4,1
23,KNIFE- ANY IN PUBLIC VIEW,Administrative Code,13,9,5,4,2,7,1,6,4,6,0
23,LEAVING THE SCENE OF AN ACCIDENT (PROPERTY DAMAGE),VTL,0,3,0,1,0,0,1,0,2,0,0
23,LIMITED USE AUTOMOBILE REVOCATION OR SUSPENSION,VTL,0,3,2,0,0,0,0,0,0,0,0
23,LITTERING,Administrative Code,249,172,200,115,133,79,80,103,69,49,9
23,,Health Code,202,254,213,164,85,101,57,25,17,4,1
23,LITTERNG,Park Regs,7,4,2,3,5,3,2,1,2,1,0
23,LOITERING (BEGGING),Penal Law,2,0,3,0,0,0,2,0,0,0,0
23,LOITERING (GAMBLING),Penal Law,30,4,5,3,6,8,25,8,4,5,0
23,LOITERING (MASKED/DISGUISE),Penal Law,0,0,0,0,0,0,0,0,0,0,0
23,LOITERING (SCHOOL),Penal Law,4,16,36,23,28,29,15,0,5,6,0
23,LOITERING (SEXUAL CONDUCT),Penal Law,0,0,0,0,0,0,0,0,0,0,0
23,LOITERING (TRANSPORTATION FACILITY),Penal Law,0,0,0,0,0,0,0,0,0,0,0
23,LOITERING (TRANSPORTATION FACILITY/SLEEPING),Penal Law,1,1,0,0,0,0,0,0,0,0,0
23,LOITERING (UNCLASSIFIED),Penal Law,5,2,1,0,0,0,0,0,0,0,0
23,MARIJUANA- POSSESSION OF,Penal Law,125,101,70,50,73,100,195,221,267,239,53
23,METER (BROKEN),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,METER (EXPIRED),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,MISSING EQUIPMENT,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,MISSING/IMPROPER PLATES,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,MISUSE OF DEALER PLATES,VTL,0,0,0,0,0,0,0,0,0,0,0
23,MOTORCYCLE (OTHER),VTL,0,0,10,0,0,0,0,0,0,0,0
23,MOTORCYCLE HELMET REQUIRED,VTL,0,0,0,0,0,1,0,0,0,0,0
23,NO BARBERS LICENSE,General Business Law,0,0,0,0,0,4,0,0,1,0,0
23,NO BUSINESS CERTIFICATE,General Business Law,0,2,2,1,2,1,1,0,1,0,0
23,NO CERTIFICATE OF AUTHORITY,Tax Law,7,7,7,4,1,0,0,0,0,0,0
23,NO CHAUFFEURS LICENSE (CLASS E),Administrative Code,18,16,35,30,35,20,31,3,3,2,0
23,NO MATCH PLATE/STICKER,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,NO MEDALLION,Administrative Code,0,0,2,1,0,0,0,0,0,0,0
23,NO PARKING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,NO PARKING (EXCEPT AUTH. VEHICLES),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,NO PARKING (STREET CLEANING),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,NO POSTING WORKERS COMP INS,NYS Workers Comp,0,0,0,0,0,0,0,0,0,0,0
23,NO PREGNANCY WARNING SIGN,ABC,0,3,0,1,0,0,0,1,0,1,0
23,NO SECURITY GUARD LICENSE,General Business Law,0,4,2,5,2,5,12,0,0,3,0
23,NO SMOKING SIGNS NOT POSTED,Health Code,93,162,104,18,16,15,1,0,0,1,0
23,NO STANDING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,NO STANDING (AUTH. VEHICLES),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,NO STANDING (BUS LANE),Traffic Regs,0,0,0,0,1,0,0,0,0,1,0
23,NO STANDING (BUS STOP),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,NO TAX STAMP,Administrative Code,20,11,53,72,88,76,64,0,0,0,0
23,NO TRIP SHEET,Administrative Code,10,7,31,54,12,1,3,3,3,8,0
23,NO VENDING MACHINE DISCLOSURE,General Business Law,0,0,0,0,0,0,0,0,0,0,0
23,NOISE (ANIMIAL),Administrative Code,0,0,0,0,0,0,0,0,0,0,0
23,NOISE (DEVICE),Administrative Code,7,3,52,11,3,1,1,3,2,1,0
23,NOISE (HORN/ALARM),Administrative Code,2,3,4,1,8,1,2,4,3,1,0
23,NOISE (UNREASONABLE),Administrative Code,48,84,251,78,53,18,46,49,21,1,2
23,NON PAYMENT OF FARE (BUS),Transit Regs,0,0,0,2,1,0,0,0,0,0,0
23,NON PAYMENT OF FARE (OTHER),Transit Regs,0,0,0,0,0,0,0,0,0,0,0
23,OBSTRUCTED VIEW,VTL,0,0,0,0,0,0,0,0,0,0,0
23,OBSTRUCTED VIEW OF PREMISE,ABC,0,10,6,1,5,2,3,0,0,0,0
23,OBSTRUCTING DRIVEWAY,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,OBSTRUCTING TRAFFIC,Traffic Regs,3,3,1,5,1,0,0,1,0,0,0
23,OFFENSIVE EXHIBITION,Penal Law,2,0,0,1,0,0,0,0,0,0,0
23,ONE WAY STREET,VTL,0,0,1,0,0,8,1,0,0,0,0
23,OPEN FIRE,Administrative Code,1,1,5,3,2,6,1,7,0,2,0
23,OPEN HYDRANT,Administrative Code,0,1,2,1,1,0,1,1,1,1,0
23,OTHER ADMINISTRATIVE CODE,Administrative Code,52,63,114,119,88,80,79,91,37,21,4
23,OTHER AGRICULTURE & MARKETS LAW,Agriculture & Markets Law,0,0,0,0,0,0,0,4,0,1,0
23,OTHER ALCOHOL BEVERAGE CONTROL LAWS,ABC,3,12,1,11,17,7,16,2,1,4,0
23,OTHER ARTS AND CULTURAL AFFAIRS,ACA,0,0,0,0,0,0,0,0,0,0,0
23,OTHER BUSINESS LAW,General Business Law,0,1,0,0,0,0,0,0,0,0,0
23,OTHER ENVIRONMENTAL CONSERVATION LAW,Environmental Conservation Law,0,0,0,0,0,0,0,0,0,0,0
23,OTHER HEALTH CODE,Health Code,40,13,47,48,10,25,51,34,7,2,1
23,OTHER MULTIPLE DWELLING,Multiple Dwelling,0,1,0,0,0,0,0,0,0,0,0
23,OTHER NAVIGATION LAW,Navigation Law,0,0,0,0,0,0,0,0,1,0,0
23,OTHER NEW YORK STATE EDUCATION LAW,Education Law (NYS),0,0,0,0,0,0,0,0,0,0,0
23,OTHER NYS TRANSPORTATION,NYS Transportation,21,2,25,25,8,0,13,3,3,3,0
23,OTHER NYS WORK COMPENSATION,NYS Workers Comp,0,0,0,0,0,0,0,0,0,0,0
23,OTHER PARK REGULATIONS,Park Regs,169,145,65,21,21,57,56,29,15,39,1
23,OTHER PENAL LAW,Penal Law,17,23,27,7,5,12,10,5,10,2,1
23,OTHER SANITARY CODE,Sanitary Code (NYS),0,0,0,0,0,0,3,2,0,0,0
23,OTHER TAX LAW,Tax Law,8,4,3,1,0,0,1,0,0,0,0
23,OTHER TAXI LIMOUSINE COMMISSION,TLC,5,1,4,6,2,3,6,4,4,0,0
23,OTHER TRAFFIC REGULATIONS,Traffic Regs,8,6,19,10,6,2,1,4,4,1,0
23,OTHER TRANSIT REGULATIONS,Transit Regs,0,1,2,4,1,0,0,0,0,1,0
23,OTHER VEHICLE TRAFFIC LAW,VTL,11,26,47,67,113,42,34,20,38,27,4
23,OVERWEIGHT (VEHICLE),VTL,0,0,0,0,0,0,0,0,0,0,0
23,PANHANDLING,Administrative Code,2,4,6,2,1,8,18,3,0,0,0
23,PARK ON SIDEWALK,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
23,PARK REGULATIONS(LITTERING/POLLUTING/DUMPING/UNATTENDED PROPERTY),Park Regs,388,425,353,321,167,166,164,279,71,14,0
23,PARKING A VEHICLE EXCEEDING 12 INCHES FROM CURB,Traffic Regs,5,1,28,39,14,2,1,1,0,0,0
23,PASSING ON LEFT,VTL,0,0,0,0,0,0,0,0,0,0,0
23,PASSING ON RIGHT,VTL,0,0,0,0,0,0,0,0,0,0,0
23,PAVEMENT MARKING (DISOBEY),VTL,0,0,0,0,1,0,0,0,0,0,0
23,PICK UP FROM BUS STOP,Tax Law,0,0,0,0,0,0,0,0,0,0,0
23,PICK UP HAIL IN BUS STOP,Administrative Code,0,0,2,3,1,0,2,0,2,0,0
